0,0,-0.758882,0.0344055,0.0362803,2.87886,0.00843307,-0.060288,2.60339,-0.042826,-0.146151,-1.68187,0.0565578,-0.157236,0.879584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.758882,0.0344055,0.0362803,2.87886,0.00843307,-0.060288,2.60339,-0.042826,-0.146151,-1.68187,0.0565578,-0.157236,0.879584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.758882,0.0344055,0.0362803,2.87886,0.00843307,-0.060288,2.60339,-0.042826,-0.146151,-1.68187,0.0565578,-0.157236,0.879584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.03411e-07,-1.323e-07,-0.758882,0.0344056,0.0362801,2.87885,0.00843296,-0.0602881,2.60339,-0.042826,-0.146151,-1.68187,0.0565578,-0.157236,0.879582,8.30364e-05,-1.24196e-05,8.49016e-06,-6.67388e-05,5.02484e-05,-0.00111465,2.93731e-05,6.05191e-05,0.000317343,5.60602e-05,-2.29215e-05,0.00160406,7.47088e-05,7.63675e-05,-0.000773455
3.06005e-07,-3.83696e-07,-0.758882,0.0344058,0.0362799,2.87885,0.0084327,-0.0602882,2.6034,-0.0428261,-0.146152,-1.68186,0.0565577,-0.157235,0.879579,0.000159996,-2.15038e-05,7.11266e-05,-0.000127341,9.33813e-05,-0.0023476,7.79715e-05,0.000119077,0.00090412,0.000113533,-3.80063e-05,0.00307332,0.000141256,0.000138019,-0.00163533
6.02738e-07,-7.43127e-07,-0.758882,0.0344061,0.0362796,2.87884,0.00843228,-0.0602883,2.6034,-0.0428263,-0.146152,-1.68185,0.0565577,-0.157235,0.879574,0.00023132,-2.83097e-05,0.00018893,-0.000181646,0.000130514,-0.00364261,0.000140235,0.00017526,0.00168368,0.000171169,-4.69994e-05,0.00441509,0.000200342,0.0001875,-0.00257026
9.90439e-07,-1.2009e-06,-0.758881,0.0344065,0.0362791,2.87883,0.00843168,-0.0602885,2.6034,-0.0428264,-0.146152,-1.68184,0.0565577,-0.157234,0.879567,0.000298158,-3.26906e-05,0.000362281,-0.000230719,0.000162055,-0.0049988,0.000214944,0.000229147,0.00263461,0.000228658,-5.07716e-05,0.00563786,0.000252456,0.000226173,-0.00356366
1.46769e-06,-1.74862e-06,-0.75888,0.0344069,0.0362786,2.87882,0.00843088,-0.0602887,2.60341,-0.0428266,-0.146153,-1.68183,0.0565577,-0.157233,0.879558,0.000361596,-3.45131e-05,0.000591378,-0.00027557,0.000188399,-0.00641516,0.000300922,0.000280813,0.00373638,0.000285707,-5.01525e-05,0.00674978,0.000298073,0.000255342,-0.00460162
2.03474e-06,-2.37913e-06,-0.758878,0.0344074,0.036278,2.8788,0.00842985,-0.0602889,2.60342,-0.0428267,-0.146154,-1.68181,0.0565577,-0.157232,0.879546,0.000422659,-3.36572e-05,0.000876238,-0.000317157,0.000209927,-0.00789056,0.000397037,0.000330333,0.00496933,0.000342037,-4.59307e-05,0.00775874,0.000337653,0.000276252,-0.00567087
2.69337e-06,-3.08645e-06,-0.758876,0.034408,0.0362774,2.87878,0.00842861,-0.060289,2.60343,-0.0428269,-0.146154,-1.68179,0.0565577,-0.157232,0.879533,0.00048231,-3.00165e-05,0.0012167,-0.000356384,0.000227008,-0.00942376,0.000502199,0.000377778,0.00631469,0.000397388,-3.88539e-05,0.00867234,0.000371639,0.000290085,-0.00675883
3.4468e-06,-3.8657e-06,-0.758872,0.0344086,0.0362768,2.87876,0.00842711,-0.0602891,2.60345,-0.0428271,-0.146155,-1.68178,0.0565577,-0.157231,0.879517,0.00054145,-2.34974e-05,0.00161242,-0.000394104,0.000239996,-0.0110134,0.000615361,0.000423218,0.00775453,0.000451514,-2.96286e-05,0.00949786,0.000400459,0.000297968,-0.00785357
4.29958e-06,-4.71303e-06,-0.758868,0.0344093,0.036276,2.87874,0.00842537,-0.0602891,2.60347,-0.0428272,-0.146156,-1.68176,0.0565578,-0.157229,0.879499,0.000600919,-1.40202e-05,0.00206286,-0.000431115,0.000249233,-0.012658,0.00073552,0.000466722,0.00927181,0.000504188,-1.89201e-05,0.0102423,0.000424526,0.000300966,-0.00894383
5.25748e-06,-5.62558e-06,-0.758863,0.0344101,0.0362753,2.87871,0.00842337,-0.0602891,2.60349,-0.0428274,-0.146157,-1.68173,0.0565579,-0.157228,0.879479,0.000661494,-1.51817e-06,0.00256734,-0.000468165,0.000255046,-0.014356,0.000861717,0.000508355,0.0108504,0.000555196,-7.35276e-06,0.0109124,0.000444237,0.000300084,-0.010019
6.32737e-06,-6.60138e-06,-0.758857,0.0344109,0.0362746,2.87868,0.0084211,-0.060289,2.60352,-0.0428275,-0.146159,-1.68171,0.0565581,-0.157227,0.879457,0.000723891,1.40622e-05,0.00312496,-0.000505946,0.00025775,-0.0161057,0.000993035,0.00054818,0.0124749,0.000604344,4.49006e-06,0.0115146,0.000459973,0.00029627,-0.0110692
7.51633e-06,-7.63952e-06,-0.758849,0.0344119,0.0362738,2.87864,0.00841857,-0.0602889,2.60354,-0.0428276,-0.14616,-1.68169,0.0565582,-0.157226,0.879433,0.000788536,3.24018e-05,0.00373478,-0.000544724,0.000257849,-0.0178888,0.00112733,0.000586114,0.014115,0.000651179,1.582e-05,0.0120545,0.000472156,0.000290743,-0.0120851
8.83032e-06,-8.74037e-06,-0.758841,0.0344129,0.036273,2.8786,0.00841577,-0.0602887,2.60358,-0.0428277,-0.146161,-1.68166,0.0565584,-0.157225,0.879407,0.000855472,5.26577e-05,0.0043959,-0.000584173,0.000256125,-0.0196637,0.00126069,0.000621865,0.0157182,0.000694881,2.55395e-05,0.0125369,0.000481274,0.000285133,-0.0130579
1.02757e-05,-9.90509e-06,-0.75883,0.0344139,0.0362722,2.87856,0.0084127,-0.0602884,2.60361,-0.0428278,-0.146163,-1.68164,0.0565586,-0.157224,0.879379,0.000925129,7.46879e-05,0.00510693,-0.000624665,0.000252942,-0.0214212,0.00139179,0.000655426,0.0172647,0.000735185,3.30808e-05,0.0129674,0.000487683,0.000280354,-0.0139798
1.18593e-05,-1.11356e-05,-0.758819,0.0344151,0.0362713,2.87851,0.00840939,-0.060288,2.60365,-0.0428279,-0.146164,-1.68161,0.0565588,-0.157223,0.879349,0.000997884,9.83517e-05,0.00586634,-0.000666534,0.000248637,-0.0231527,0.00151937,0.000686798,0.0187364,0.000771856,3.79268e-05,0.0133508,0.000491723,0.000277247,-0.0148435
1.35881e-05,-1.24343e-05,-0.758805,0.0344163,0.0362705,2.87846,0.00840584,-0.0602875,2.60369,-0.042828,-0.146166,-1.68158,0.056559,-0.157222,0.879318,0.00107406,0.00012351,0.00667237,-0.000710075,0.000243529,-0.02485,0.00164226,0.000715983,0.0201166,0.000804683,3.96109e-05,0.013692,0.000493714,0.000276579,-0.0156424
1.54693e-05,-1.38045e-05,-0.75879,0.0344177,0.0362696,2.87841,0.00840205,-0.060287,2.60373,-0.0428281,-0.146168,-1.68155,0.0565592,-0.157221,0.879285,0.00115394,0.000150024,0.00752309,-0.000755545,0.000237912,-0.0265054,0.00175943,0.000742987,0.0213902,0.000833484,3.77172e-05,0.0139956,0.000493959,0.000279046,-0.0163704
1.75102e-05,-1.52497e-05,-0.758773,0.0344191,0.0362688,2.87835,0.00839805,-0.0602864,2.60378,-0.0428282,-0.146169,-1.68152,0.0565594,-0.15722,0.879251,0.00123772,0.000177757,0.0084164,-0.000803164,0.000232061,-0.0281118,0.00186988,0.000767822,0.0225434,0.000858107,3.18804e-05,0.0142658,0.000492742,0.000285271,-0.0170223
1.97184e-05,-1.6774e-05,-0.758755,0.0344206,0.0362679,2.87829,0.00839386,-0.0602858,2.60382,-0.0428284,-0.146171,-1.6815,0.0565595,-0.157218,0.879216,0.00132559,0.000206575,0.00935,-0.000853115,0.000226226,-0.0296627,0.00197274,0.000790502,0.0235642,0.000878424,2.17858e-05,0.0145065,0.000490327,0.000295805,-0.0175936
2.21012e-05,-1.83816e-05,-0.758734,0.0344223,0.036267,2.87823,0.00838947,-0.060285,2.60387,-0.0428286,-0.146173,-1.68147,0.0565597,-0.157217,0.87918,0.00141764,0.000236344,0.0103214,-0.000905542,0.000220636,-0.0311519,0.00206723,0.000811047,0.0244418,0.000894335,7.16931e-06,0.0147216,0.000486963,0.000311126,-0.0180801
