0.0,0.0,-2.01554111177122,-0.06897741516397121,0.029420584526389897,2.821864181841525,-0.11681690861264904,0.06370374959147809,-1.578265468419205,-0.06770593998980409,0.10654051460191444,0.14373117699724444,0.02574882009554999,0.12318223263489171,-0.49618168653574235
0.0,0.0,-2.01554111177122,-0.06897741516397121,0.029420584526389897,2.821864181841525,-0.11681690861264904,0.06370374959147809,-1.578265468419205,-0.06770593998980409,0.10654051460191444,0.14373117699724444,0.02574882009554999,0.12318223263489171,-0.49618168653574235
1.6699475157852626e-05,-2.1487922241019093e-05,-2.015802429081452,-0.06897949631588927,0.029414591256849483,2.8223090458783195,-0.11682140374970916,0.0637189077549829,-1.5781740148602648,-0.06770754621355052,0.1065440833125326,0.14396607102289796,0.025740306534610485,0.12318382472494979,-0.496401092398591
5.034180331280089e-05,-6.658229445281321e-05,-2.0162198620594505,-0.06897829906638407,0.029401730824282855,2.823177253476137,-0.11683216987437474,0.06374728178147097,-1.5781411207258482,-0.06771868813773496,0.10655854604585051,0.14424745569785444,0.025727387901701967,0.12318391402389409,-0.49639085626042984
9.897100325217372e-05,-0.00013398873104430032,-2.016668150891506,-0.06896873793759715,0.02938194217806934,2.824383234834042,-0.11685041690705311,0.06378470584641119,-1.5783204326980476,-0.0677466872649734,0.10659048929502518,0.14435687620199908,0.025715467485592586,0.12317927814891953,-0.495682139538297
0.00016080882456769887,-0.0002224391173902117,-2.0170352755306715,-0.06894626251038366,0.02935520124896101,2.825848577543389,-0.11687721493838686,0.06382738725687927,-1.5788498736965009,-0.06779808771449675,0.10664583211414719,0.14409682431149304,0.02570938065898934,0.12316696474330291,-0.49385221738823903
0.0002342853747312425,-0.000330809437789773,-2.0172205487687904,-0.06890676749790438,0.029321496176289923,2.8275032298245093,-0.11691349035484047,0.06387191717648857,-1.5798528115201813,-0.06787871432060807,0.10672997648817296,0.14328761547047594,0.025713326671434528,0.12314423162207841,-0.49051803779161335
0.0003180281473705461,-0.00045810797903130874,-2.017134335277586,-0.06884658505227013,0.029280813718422574,2.8292850114000805,-0.11696000156639705,0.0639152093587034,-1.581437789274913,-0.06799364563999429,0.10684792398863643,0.1417634443518706,0.025730819387298307,0.12310849594508833,-0.4853302825385701
0.00041085074223417905,-0.0006034612866907689,-2.0166979520610706,-0.06876248107865421,0.02923312157389455,2.831139110190836,-0.11701730583863573,0.06395443377733533,-1.5836980653063921,-0.06814717579210276,0.1070044060332232,0.1393680588713542,0.025764622469298157,0.12305727828052773,-0.47796678797443065
0.0005117413223006005,-0.0007660985743865177,-2.015843726641695,-0.06865165598954248,0.029178347390015055,2.8330175595262017,-0.11708571618736552,0.06398694859412528,-1.586710919723388,-0.0683427631396642,0.10720402149723932,0.1359503038838967,0.02581666599336803,0.1229881439684214,-0.4681256243400158
0.0006198508064393194,-0.0009453350368022574,-2.014515213715898,-0.06851175118283397,0.029116354606118243,2.834878685145832,-0.11716524524576566,0.06401023308675863,-1.590536631352759,-0.06858296084221545,0.10745137780604522,0.13135972325117817,0.025887937397367736,0.12289864312570115,-0.4555180272638885
0.0007344808103232705,-0.0011405544299819478,-2.0126675955695053,-0.06834086347376307,0.029046914888315477,2.8366865133521157,-0.11725553096828001,0.06402182413186469,-1.5952169700816128,-0.06886932102956772,0.10775123253100741,0.1254423934567466,0.02597833531180946,0.12278625014199517,-0.4398613477808334
0.0008550086372387479,-0.0013509971989671998,-2.0102704123005246,-0.06813768933825629,0.028969701560768932,2.8384075264844504,-0.1173557241208431,0.06401916248189357,-1.6007711355785361,-0.06920215423753195,0.10810854722471328,0.11803699965538864,0.02608653216691101,0.12264833157621863,-0.42087448675408073
0.0009806711084015304,-0.0015751049154306125,-2.007315415116258,-0.06790195580312218,0.02888433228175057,2.8400013181801893,-0.11746431832547582,0.0639992250034913,-1.6071866004262323,-0.06958000414252288,0.10852834586418597,0.10897106817425453,0.026209921403164874,0.12248218065305784,-0.3982785716731255
0.0011107472998208392,-0.001811095493119417,-2.0038115859886987,-0.06763412418657572,0.028790252237484038,2.841427801994847,-0.11757901852102308,0.06395879895965084,-1.6144202894312412,-0.06999972746824737,0.10901607347758634,0.09806021459403583,0.02634408159367861,0.12228488819062029,-0.3717853975989768
