-0.02404,-0.0338813,1.0321,-1.98061,2.70746,-2.07739,-1.76087
-0.0294584,-0.0329421,0.832382,-1.9156,2.88657,-1.96856,-1.86392
-0.0352171,-0.0313723,0.615289,-1.82764,3.04694,-1.84884,-1.93641
-0.0412271,-0.0290923,0.381674,-1.70875,3.1853,-1.72458,-1.97971
-0.0473803,-0.0260126,0.135342,-1.55367,3.29856,-1.60189,-1.99494
-0.0535494,-0.0220531,-0.120391,-1.35955,3.38462,-1.48535,-1.9833
-0.0595785,-0.0171512,-0.385815,-1.12322,3.44283,-1.37885,-1.94506
-0.0652659,-0.0112569,-0.66693,-0.836242,3.47328,-1.28822,-1.87889
-0.0702878,-0.00428285,-0.978658,-0.477359,3.47531,-1.22431,-1.78092
-0.0738055,0.00403096,-1.35184,0.00035127,3.44643,-1.20968,-1.64183
-0.0726702,0.0137996,-1.73525,0.502258,3.43415,-1.27299,-1.44361
-0.0689598,0.0230171,-1.94619,0.692484,3.52155,-1.33473,-1.21474
-0.0651025,0.0321054,-2.11138,0.790358,3.63878,-1.40434,-0.953764
-0.0612525,0.0411604,-2.24286,0.821255,3.77641,-1.48938,-0.646687
-0.0574537,0.0502363,-2.33762,0.784845,3.92923,-1.59418,-0.270962
-0.0536662,0.0593039,-2.38244,0.665658,4.08797,-1.70894,0.181598
-0.0495671,0.0678712,-2.36462,0.462313,4.24086,-1.77934,0.572242
-0.0448933,0.0755329,-2.29936,0.206515,4.40865,-1.81381,0.837238
-0.0394631,0.0821341,-2.20185,-0.0848296,4.60833,-1.84886,1.02594
-0.0330675,0.0876037,-2.09541,-0.382411,4.84221,-1.8999,1.1587
-0.0257274,0.0921636,-1.99833,-0.667269,5.10998,-1.96923,1.24481
-0.0175148,0.0960343,-1.91723,-0.940691,5.41945,-2.05553,1.28709
-0.00839043,0.0993118,-1.86107,-1.20524,5.78755,-2.15797,1.28023
0.00175593,0.102023,-1.8547,-1.45011,6.2413,-2.27398,1.20591
0.0127109,0.10421,-1.95756,-1.61611,6.78407,-2.38106,1.04128
0.0232718,0.106415,-2.21163,-1.59617,7.28823,-2.41674,0.790645
0.0337396,0.108555,-2.54716,-1.42007,7.68302,-2.36478,0.41734
0.0446962,0.10946,-2.91349,-1.14994,7.97669,-2.2126,-0.14206
0.0558989,0.108501,-3.28822,-0.814236,8.10084,-2.03007,-0.518917
0.0667781,0.104917,-3.70571,-0.384169,8.11344,-1.84872,-0.740162
0.0757422,0.0970221,-4.1917,0.156051,8.03225,-1.64564,-0.885049
0.0798428,0.0849139,-4.5993,0.540883,7.95294,-1.36024,-1.03025
0.0812421,0.0723019,-4.91122,0.750028,7.90741,-1.00787,-1.17465
0.0811492,0.0601256,-5.16813,0.869899,7.85233,-0.588356,-1.29779
0.0798028,0.0488743,-5.38781,0.95645,7.7464,-0.0997139,-1.36141
0.0771567,0.0391923,-5.57312,1.05048,7.5851,0.37673,-1.26228
0.0737092,0.0308894,-5.70574,1.11697,7.45696,0.664752,-0.900589
0.0701529,0.022818,-5.78803,1.1151,7.42429,0.696563,-0.237149
0.0666003,0.014663,-5.79552,1.00359,7.5728,0.328695,0.94209
0.0624492,0.00841444,-5.86206,1.0789,7.38033,0.756904,0.917204
0.0580893,0.00289833,-5.9019,1.1531,7.18991,1.17477,0.753956
0.0537,-0.00250128,-5.90393,1.18655,7.05329,1.53814,0.510249
0.0494047,-0.00824003,-5.87102,1.16445,6.99513,1.85656,0.184621
0.0452874,-0.0146086,-5.80105,1.06807,7.05333,2.13573,-0.254211
0.041486,-0.0219232,-5.6829,0.859815,7.28844,2.32765,-0.715271
0.037765,-0.0294698,-5.50394,0.537932,7.64523,2.41619,-1.01885
0.0332408,-0.0358411,-5.26456,0.136481,8.03045,2.45799,-1.18534
0.0267227,-0.0403739,-4.99202,-0.300226,8.39934,2.48179,-1.23633
0.0175848,-0.0436972,-4.76719,-0.651681,8.719,2.48812,-1.19114
0.00736346,-0.0468435,-4.59951,-0.896746,9.0062,2.44393,-1.06165
-0.00308782,-0.0499894,-4.44122,-1.10555,9.27603,2.32906,-0.827127
-0.0138234,-0.0532347,-4.27154,-1.31569,9.52985,2.13341,-0.448185
-0.024814,-0.0566372,-4.09318,-1.51666,9.78184,1.83122,0.105696
-0.0359236,-0.0601918,-3.87383,-1.73041,10.0797,1.44772,0.642383
-0.047913,-0.0652711,-3.59611,-2.0235,10.4254,1.05479,1.07327
-0.0609141,-0.0734784,-3.28761,-2.39465,10.8159,0.665727,1.42526
-0.0743444,-0.0858006,-2.99612,-2.81909,11.269,0.283131,1.70711
-0.0875405,-0.10139,-2.8085,-3.26084,11.869,-0.135915,1.941
-0.101709,-0.11371,-2.90659,-3.72526,12.9977,-0.867751,2.14664
-0.11554,-0.124461,-2.1333,-4.32702,12.8001,-0.61316,2.05374
-0.126655,-0.137882,-1.42514,-5.25694,13.1725,-0.594898,1.85602
-0.131784,-0.14967,-0.385594,-6.81319,13.8598,-0.561888,1.50518
-0.128885,-0.134247,-0.240386,-6.85382,13.5134,-0.00961716,1.10434
-0.125972,-0.119255,-0.200997,-6.66322,12.9674,0.702359,0.405431
-0.122157,-0.0991173,-0.444154,-6.00294,12.3068,1.29604,-0.450865
-0.11716,-0.074105,-0.184408,-6.31041,12.5014,1.19943,-0.703976
-0.11184,-0.0460499,0.170762,-6.81088,12.8642,0.979878,-0.892639
-0.106864,-0.0140647,0.382448,-7.05408,13.0911,0.709838,-0.959908
-0.102172,0.0191492,0.545963,-7.21215,13.2976,0.37157,-0.943606
-0.0976247,0.0528449,0.659029,-7.27579,13.4814,-0.0429317,-0.812971
-0.0928552,0.0862329,0.712085,-7.20949,13.5904,-0.48809,-0.557121
-0.0876448,0.118967,0.706937,-7.00618,13.5564,-0.839589,-0.292854
-0.0824471,0.151842,0.639012,-6.68494,13.3922,-1.05417,-0.139342
-0.0779703,0.186319,0.494561,-6.23061,13.1049,-1.14464,-0.114779
-0.0752654,0.225747,0.348778,-5.73674,12.7023,-1.0664,-0.288423
-0.0736409,0.268932,0.448724,-5.60683,12.4191,-0.906212,-0.618971
-0.0722614,0.312561,0.695382,-5.72528,12.2812,-0.814203,-0.873038
-0.0711636,0.356521,1.06274,-6.08322,12.3339,-0.83722,-1.03837
-0.0727531,0.402502,1.6325,-6.82209,12.6664,-0.99357,-1.12972
-0.0797444,0.448357,1.84117,-6.86487,12.4889,-0.89248,-1.36058
-0.0883928,0.493617,1.96916,-6.78389,12.2523,-0.767751,-1.58822
-0.09907,0.537677,2.03348,-6.63559,12.0288,-0.654154,-1.79493
-0.111755,0.580241,2.1006,-6.54002,11.9099,-0.603363,-1.96364
-0.125597,0.621749,2.20897,-6.54644,11.9032,-0.617414,-2.10314
-0.140236,0.662317,2.36454,-6.65904,11.9965,-0.681308,-2.2234
-0.155756,0.701509,2.54949,-6.84977,12.17,-0.771237,-2.33252
-0.172052,0.739007,2.72029,-7.04243,12.3687,-0.841661,-2.44187
-0.188745,0.775275,2.85778,-7.19385,12.5474,-0.857141,-2.5565
-0.205589,0.810887,2.96585,-7.30014,12.6842,-0.798074,-2.67215
-0.222483,0.846257,3.05128,-7.36354,12.76,-0.643303,-2.78127
-0.239389,0.881713,3.11597,-7.37801,12.7456,-0.355515,-2.87635
-0.256317,0.917675,3.14113,-7.30096,12.5772,0.154402,-2.94694
-0.273324,0.951032,3.05618,-7.14926,12.5655,0.448213,-2.92463
-0.290494,0.981379,2.99034,-7.12664,12.8694,0.326393,-2.86385
-0.307857,1.01041,2.84027,-6.99839,13.2213,0.0177725,-2.77184
-0.32514,1.04028,2.56287,-6.59193,13.3315,-0.125619,-2.66739
-0.343425,1.06813,2.13819,-5.90065,13.2199,-0.139815,-2.57034
-0.367864,1.08997,1.81696,-5.33184,13.0085,0.0502559,-2.46366
-0.393974,1.11098,1.69821,-5.08239,12.9792,0.109411,-2.26942
-0.419797,1.13198,1.65366,-4.95754,13.0847,-0.0288341,-2.00186
-0.445636,1.15292,1.66223,-4.89307,13.2375,-0.279526,-1.66714
-0.471919,1.17377,1.71632,-4.84879,13.3653,-0.570155,-1.2616
-0.498827,1.19443,1.81225,-4.80971,13.4376,-0.877262,-0.767106
-0.526497,1.21478,1.9493,-4.7703,13.4225,-1.17677,-0.157443
-0.554857,1.23469,2.11723,-4.72949,13.2708,-1.33021,0.378438
-0.583331,1.25444,2.3288,-4.74543,13.0791,-1.30731,0.627604
-0.611853,1.27406,2.59448,-4.84941,12.9203,-1.21843,0.729182
-0.640465,1.29337,2.90942,-5.05883,12.8326,-1.09901,0.715786
-0.669146,1.31204,3.27651,-5.39856,12.8462,-0.965143,0.591229
-0.697627,1.32916,3.7346,-5.93047,12.9814,-0.803988,0.326705
-0.723355,1.3404,4.3327,-6.67467,13.1327,-0.46253,-0.223913
-0.744275,1.34837,4.57973,-6.68683,12.5838,0.392799,-1.1106
-0.755803,1.35435,4.72719,-6.68672,12.4888,0.41308,-0.886799
-0.765155,1.3604,4.89589,-6.76575,12.5489,0.230398,-0.503073
-0.771801,1.36721,5.08326,-6.94378,12.845,-0.305065,0.248776
-0.780471,1.37265,5.09375,-6.67765,12.4814,0.0796697,-0.0977056
-0.783255,1.3815,5.00435,-6.37861,12.3807,0.0314258,0.035086
-0.782671,1.39213,5.15922,-6.60545,12.8452,-0.5372,0.602608
-0.782116,1.40244,5.05411,-6.29368,12.744,-0.464002,0.482164
-0.779075,1.414,4.87683,-5.83672,12.4732,-0.172144,0.0937488
-0.772874,1.42666,5.02203,-5.93746,12.5245,0.0736409,-0.434668
-0.768065,1.43895,5.45893,-6.64705,13.2446,-0.390611,-0.225426
-0.761308,1.45324,5.38127,-6.32258,12.9987,0.00875519,-0.806083
-0.75089,1.47166,5.15418,-5.71855,12.5875,0.306932,-0.913296
-0.739146,1.4915,5.36029,-5.9087,12.8422,0.07832,-0.61572
-0.725758,1.51346,5.7861,-6.50323,13.4896,-0.616524,0.196585
-0.711306,1.53752,5.81701,-6.28257,13.2869,-0.295915,-0.194478
-0.695938,1.56381,5.63772,-5.63078,12.6257,0.428146,-0.856283
-0.680499,1.59141,6.16354,-6.26143,13.1399,0.0243125,-0.390548
-0.663564,1.63396,6.25779,-6.00212,12.9491,-0.200055,0.354674
-0.646302,1.68457,6.07943,-5.08594,11.812,0.840243,-0.307568
-0.630172,1.73042,6.60328,-5.38246,12.0114,0.304268,0.588697
-0.614342,1.77619,7.58408,-6.64582,12.9575,-0.214374,0.731465
-0.612312,1.8294,6.94011,-4.60583,10.9536,1.43068,-0.680883
-0.611223,1.8812,8.26707,-4.7458,10.7905,0.637654,-0.0462636
-0.616733,1.92721,10.9291,-7.57051,13.3785,-3.22712,3.85019
-0.642898,1.97268,11.0375,1.01624,0.195045,-8.15099,9.75799
0.467499,2.19856,118.931,-99.6658,-75.8795,117.084,49.9957
44.7273,154.89,8140.82,-16987.1,8617.35,-1721.05,6935.77
-722287,870644,8.83903e+07,-5.87824e+07,-2.54976e+07,7.01767e+06,-2.58868e+07
-4.47436e+13,9.94719e+13,-3.17211e+15,-1.15979e+15,2.73545e+15,2.33017e+15,-1.70834e+15
3.31785e+29,-2.20594e+29,2.75117e+31,-4.02756e+31,2.98842e+31,-6.80738e+30,-3.4043e+30
8.40666e+59,-1.76111e+61,2.95648e+62,-3.41738e+62,-3.48942e+62,8.64451e+62,5.80941e+61
3.41663e+123,-1.09647e+123,-1.82336e+125,3.68084e+125,-4.20923e+123,-2.16109e+125,2.0464e+125
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,-nan
